metric,predictor,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_bonf,spearman_p_bonf,pearson_p_fdr,spearman_p_fdr,pearson_sig_bonf,spearman_sig_bonf,pearson_sig_fdr,spearman_sig_fdr,spearman_effect_bin
security_hotspots_per_kloc,log_stars,215,-0.04477170250842106,0.5137675225565665,0.04906849435261351,0.47416280648517817,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
security_hotspots_per_kloc,log_forks,215,0.041250350977917793,0.5474544104986574,0.012298585412591727,0.8577114271195825,1.0,1.0,0.9806739536263298,0.9366464670700098,False,False,False,False,negligible
security_hotspots_per_kloc,owner_is_org,215,0.10499566778653256,0.12483071400512832,-0.03076256706940261,0.6537603271441287,1.0,1.0,0.9806739536263298,0.9003498238297365,False,False,False,False,negligible
vuln_blocker_per_kloc,staleness_days,215,0.025427206191701485,0.7108442225265752,0.05050267635530837,0.46132429216371973,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
vuln_blocker_per_kloc,commits_last_12m,215,0.015325871674627737,0.8232051488055859,0.025988184886712052,0.7047590212273049,1.0,1.0,0.9806739536263298,0.9003498238297365,False,False,False,False,negligible
vuln_blocker_per_kloc,repo_age_days,215,-0.017544438802803607,0.7981269016144497,0.050851319382471345,0.4582327049552762,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
vuln_blocker_per_kloc,log_stars,215,-0.07431054831962723,0.2780301332378101,0.02350190392379236,0.7318663021941043,1.0,1.0,0.9806739536263298,0.9003498238297365,False,False,False,False,negligible
vuln_blocker_per_kloc,log_forks,215,-0.04968710735151354,0.46860133217156313,-0.05354087518485289,0.43477474623038165,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
vuln_blocker_per_kloc,owner_is_org,215,0.08014900548853007,0.24190127993195026,0.012318233252961271,0.857486525218549,1.0,1.0,0.9806739536263298,0.9366464670700098,False,False,False,False,negligible
vuln_critical_per_kloc,staleness_days,215,-0.05661856080332066,0.40879600058259796,-0.07609986174932933,0.2665899126207798,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
