repo_url,owner,repo,bugs,code_smells,vulnerabilities,security_hotspots,vuln_blocker,vuln_critical,vuln_major,vuln_minor,vuln_info,ncloc,files,functions
https://github.com/TeamKun/PaperPluginTemplate,teamkun,paperplugintemplate,0,5,0,0,0,2,1,1,1,27,1,5
https://github.com/Ri3DPurdue/RI3D_Project_Template,ri3dpurdue,ri3d_project_template,0,57,0,0,2,15,10,30,0,1472,38,216
https://github.com/LS-KR/UniversalHttpServer,ls-kr,universalhttpserver,3,38,0,0,0,4,16,21,0,309,14,26
https://github.com/ZZZank/ModTemplatez,zzzank,modtemplatez,79,1754,0,1,0,283,1481,69,0,645,8,11
https://github.com/giis-uniovi/samples-giis-template,giis-uniovi,samples-giis-template,1020,238,0,0,11,140,1049,58,0,5044,72,105
https://github.com/Nukecraft5419/ExamplePlugin,nukecraft5419,exampleplugin,0,10,0,2,0,1,6,3,0,341,7,43
https://github.com/mac-comp127/audio-synth,mac-comp127,audio-synth,67,1868,0,4,0,266,1586,82,1,1137,19,45
https://github.com/4drian3d/VelocityPluginTemplate,4drian3d,velocityplugintemplate,0,0,0,0,0,0,0,0,0,26,4,2
https://github.com/xpdustry/template-plugin,xpdustry,template-plugin,0,115,0,0,5,70,14,26,0,1995,24,50
https://github.com/sarpedondev/ExampleMod,sarpedondev,examplemod,0,7,0,0,0,2,4,0,1,104,10,10
https://github.com/cloud-design-patterns-journey/template-java-spring,cloud-design-patterns-journey,template-java-spring,97,1809,0,7,0,291,1545,69,1,772,11,15
https://github.com/danibez/junit-banco-atividade,danibez,junit-banco-atividade,0,1,0,0,0,0,0,1,0,80,3,10
https://github.com/prum-jp/academy-springboot-base,prum-jp,academy-springboot-base,0,1,1,1,1,1,0,0,0,24,4,2
https://github.com/astrapi69/swing-app-ui-template,astrapi69,swing-app-ui-template,91,1820,0,1,0,296,1540,74,1,1491,13,23
https://github.com/HASEL-UZH/sopra-fs25-template-server,hasel-uzh,sopra-fs25-template-server,0,14,0,0,0,1,2,11,0,580,18,54
https://github.com/kelloggm/div-by-zero-checker,kelloggm,div-by-zero-checker,10,78,0,0,0,3,43,36,6,442,9,49
https://github.com/wolfcito/hexagonal-starter,wolfcito,hexagonal-starter,0,2,0,0,0,1,0,1,0,60,4,4
https://github.com/codigo04/api-market,codigo04,api-market,0,18,0,0,0,1,8,9,0,1147,33,178
https://github.com/faylenk/Java.Discord-bot-Template,faylenk,java.discord-bot-template,0,2,0,0,0,0,2,0,0,139,6,12
https://github.com/Vafdaf12/objectdb-gradle,vafdaf12,objectdb-gradle,0,4,0,0,0,0,3,1,0,62,3,7
https://github.com/proscrumdev/battleship-java,proscrumdev,battleship-java,5,70,0,2,1,3,56,14,1,610,15,50
https://github.com/approvals/ApprovalTests.java.StarterProject.gradle,approvals,approvaltests.java.starterproject.gradle,0,2,0,0,0,0,0,2,0,63,3,8
https://github.com/gudqs7-idea-plugins/idea-plugin-template,gudqs7-idea-plugins,idea-plugin-template,4,53,0,1,0,8,46,3,0,1656,36,212
https://github.com/TestOrganizationG23/Learning_center_full,testorganizationg23,learning_center_full,1,46,1,2,1,6,19,22,0,2332,75,143
https://github.com/DevDyna/NeoDevKit,devdyna,neodevkit,44,1381,0,1,0,195,1141,89,0,1057,31,80
https://github.com/JDC7758258/StudentRoom-SpringBoot-vue,jdc7758258,studentroom-springboot-vue,0,159,1,0,1,74,26,59,0,1951,58,174
https://github.com/UMM-CSci-3601/intro-to-git,umm-csci-3601,intro-to-git,0,3,0,1,0,0,1,2,0,57,3,7
https://github.com/joseeliaschavez/java-rest-api-template,joseeliaschavez,java-rest-api-template,0,17,0,0,0,0,2,14,1,981,37,38
https://github.com/Linguardium/MixinOnlyTemplate,linguardium,mixinonlytemplate,0,8,0,0,0,8,0,0,0,64,2,14
https://github.com/dove667/Sokoban,dove667,sokoban,0,383,0,5,1,6,76,300,0,3479,26,175
https://github.com/anataliocs/stellar-java-rpc,anataliocs,stellar-java-rpc,0,228,0,0,0,14,98,116,0,3105,77,291
https://github.com/Didass7/first-plugin,didass7,first-plugin,0,2,0,0,0,0,1,1,0,161,8,7
https://github.com/ShadeLucifer/TerraponBTA,shadelucifer,terraponbta,0,495,0,0,0,224,4,267,0,2234,18,50
https://github.com/LibreVault-Tools/LibreVaultDrop,librevault-tools,librevaultdrop,0,10,0,0,0,1,9,0,0,619,5,4
https://github.com/cher1shRXD/jwt-template,cher1shrxd,jwt-template,0,10,0,0,0,3,4,3,0,793,33,51
https://github.com/anataliocs/stellar-reactive-java-rpc,anataliocs,stellar-reactive-java-rpc,0,245,0,0,0,11,120,114,0,3199,95,281
https://github.com/marcoslozina/java-springboot-reactive-hexagonal-monomodule-template,marcoslozina,java-springboot-reactive-hexagonal-monomodule-template,0,14,0,4,0,3,9,1,1,1504,41,29
https://github.com/FYRE5480/Hot-Wheels,fyre5480,hot-wheels,79,1913,0,12,0,335,1479,173,5,2163,13,145
https://github.com/Greater-Rochester-Robotics/GRRBase,greater-rochester-robotics,grrbase,11,246,0,3,0,22,44,183,8,6369,87,627
https://github.com/hmcts/ia-task-configuration,hmcts,ia-task-configuration,2,275,0,2,1,211,9,55,1,9698,27,91
https://github.com/code-dot-org/csa-se-lesson1,code-dot-org,csa-se-lesson1,0,15,0,0,0,0,10,5,0,175,6,17
https://github.com/tri5m/template-simple,tri5m,template-simple,4,57,9,11,6,13,36,15,0,2410,47,160
https://github.com/bibekaryal86/app-skeleton-springboot,bibekaryal86,app-skeleton-springboot,66,1853,0,1,0,265,1575,79,0,852,16,13
https://github.com/TropicalShadow/MinecraftPluginTemplate,tropicalshadow,minecraftplugintemplate,66,1857,0,1,0,264,1580,79,0,1028,7,7
https://github.com/cledsonfs-cmd/Template-Java-API,cledsonfs-cmd,template-java-api,0,21,4,1,4,9,5,7,0,1407,43,70
https://github.com/m1ch93l/intro-to-java,m1ch93l,intro-to-java,0,1,0,0,0,0,1,0,0,19,2,1
