id,username,project_name,original_link_repository,stars,forks,created_at,updated_at,language
402220527,QuantConnect,Lean.Brokerages.Template,https://github.com/QuantConnect/Lean.Brokerages.Template,9,10,2021-09-01T22:33:21Z,2025-06-18T18:00:56Z,C#
580458579,btcpayserver,btcpayserver-plugin-template,https://github.com/btcpayserver/btcpayserver-plugin-template,19,12,2022-12-20T16:00:27Z,2025-07-19T23:18:06Z,C#
338429580,Measurity,ModTemplateValheim,https://github.com/Measurity/ModTemplateValheim,13,4,2021-02-12T20:47:02Z,2024-11-29T13:44:37Z,C#
174936961,aspnetrun,run-aspnetcore,https://github.com/aspnetrun/run-aspnetcore,591,162,2019-03-11T06:14:08Z,2025-07-26T05:54:41Z,C#
144754986,mixcore,mix.core,https://github.com/mixcore/mix.core,869,218,2018-08-14T18:00:51Z,2025-08-11T01:17:50Z,C#
363892829,STARasGAMES,Unity-package-repo-setup-template,https://github.com/STARasGAMES/Unity-package-repo-setup-template,7,1,2021-05-03T10:26:39Z,2024-11-12T03:17:22Z,C#
329142218,craftworkgames,katabasis-game-template,https://github.com/craftworkgames/katabasis-game-template,3,0,2021-01-12T23:44:52Z,2024-01-09T01:48:44Z,C#
377056175,Maiq-The-Dude,H3VR.EmptyBepInEx,https://github.com/Maiq-The-Dude/H3VR.EmptyBepInEx,3,0,2021-06-15T06:15:19Z,2024-04-03T08:07:50Z,C#
738823383,AaronSaikovski,dotnet-min-api-boilerplate,https://github.com/AaronSaikovski/dotnet-min-api-boilerplate,9,3,2024-01-04T06:03:52Z,2025-07-01T18:27:50Z,C#
526203811,nicholas-maltbie,TemplateUnityPackage,https://github.com/nicholas-maltbie/TemplateUnityPackage,9,0,2022-08-18T12:32:13Z,2023-07-22T08:34:34Z,C#
