language,outcome,predictor,p_raw,p_adj_bh_by_language,sig_raw,sig_bh_by_language,IRR,IRR_CI_low,IRR_CI_high,n
Python,vuln_minor,commits_last_12m,0.6574497275594229,0.9068682317283449,False,False,1.0002106932121841,0.9992797775465113,1.0011424761064311,3356
Python,vuln_minor,log_forks,0.5817958649246727,0.9068682317283449,False,False,0.9566863019148265,0.817213425634229,1.1199628537198267,3356
Python,vuln_minor,log_stars,0.7446864973008148,0.9548376500855092,False,False,1.0290396886493078,0.8661810678164431,1.2225188475717943,3356
Python,vuln_minor,owner_is_org,0.16978354548154595,0.5473854746392177,False,False,0.7795877055338462,0.5463745336870725,1.1123450182024959,3356
Python,vuln_minor,repo_age_days,0.012083541594097228,0.16235905639258638,True,False,1.000284214081275,1.000062248201383,1.0005062292269524,3356
Python,vuln_minor,staleness_days,0.9425052110222116,0.9548376500855092,False,False,0.9999767703827802,0.9993456921019158,1.0006082471841964,3356
Python,vulnerabilities,commits_last_12m,0.46577413008897917,0.8673035525794783,False,False,1.000361381459536,0.9993905753501242,1.001333130608161,3356
Python,vulnerabilities,log_forks,0.011712539567964494,0.16235905639258638,True,False,1.471467608783386,1.0897226627404273,1.9869430982132854,3356
Python,vulnerabilities,log_stars,0.045469300420628724,0.24553422227139513,True,False,0.6847593672641097,0.4724885370588419,0.9923952737027975,3356
Python,vulnerabilities,owner_is_org,0.023948376471076543,0.16235905639258638,True,False,0.38411621128366197,0.16740389789348012,0.881372928752224,3356
Python,vulnerabilities,repo_age_days,0.3412899663344441,0.7536092294538181,False,False,1.0002560718380125,0.9997287355610759,1.0007836862739525,3356
Python,vulnerabilities,staleness_days,0.6644600291859875,0.9068682317283449,False,False,0.9997449823976029,0.998593494406599,1.0008977981807474,3356
TypeScript,bugs,commits_last_12m,0.0004847661578948364,0.001636085782895073,True,True,1.002390727943,1.0010470351433023,1.0037362243645824,6180
TypeScript,bugs,log_forks,0.0001837220079829111,0.0008267490359231001,True,True,1.4414139666224963,1.1901010629232651,1.7457964604039369,6180
TypeScript,bugs,log_stars,0.9459262718882582,0.9637739373955838,False,False,1.0053572272212088,0.8615196282971926,1.1732096647915817,6180
TypeScript,bugs,owner_is_org,0.00021410376166238778,0.0008893540869053031,True,True,2.78792835459013,1.620017052803814,4.797816477842283,6180
TypeScript,bugs,repo_age_days,0.11826513243252425,0.1680609776672713,False,False,1.0003046393017587,0.9999224230314644,1.0006870016726643,6180
TypeScript,bugs,staleness_days,0.9644502724260229,0.9644502724260229,False,False,0.9999733689003795,0.9988029612702102,1.001145148026303,6180
TypeScript,code_smells,commits_last_12m,5.760922321465852e-13,6.221796107183121e-12,True,True,1.0034600716973126,1.0025177844285684,1.0044032446414142,6180
TypeScript,code_smells,log_forks,0.02462345780531053,0.045614135423997594,True,True,1.2077159873398426,1.0244212783729647,1.4238067256791411,6180
TypeScript,code_smells,log_stars,0.7130579515873365,0.8021901955357537,False,False,0.9724173678614355,0.8377467999034001,1.1287366748850587,6180
TypeScript,code_smells,owner_is_org,0.0014557461754688998,0.0037433473083485994,True,True,1.6226281842793913,1.2044515947646743,2.185992559487004,6180
TypeScript,code_smells,repo_age_days,0.8728833822159453,0.9064558199934817,False,False,0.9999853437277811,0.9998058218363793,1.0001648978535518,6180
TypeScript,code_smells,staleness_days,0.2332105614223141,0.29984215040011813,False,False,0.9997069316771056,0.9992252885918884,1.000188806922241,6180
TypeScript,security_hotspots,commits_last_12m,4.197176446229044e-15,9.256195420522037e-14,True,True,1.0031501504492049,1.0023625914373226,1.0039383282483427,6180
TypeScript,security_hotspots,log_forks,5.9106517887704604e-05,0.0002901592696305499,True,True,1.211860732227693,1.1033875885996811,1.330997783090221,6180
TypeScript,security_hotspots,log_stars,0.02595876398966947,0.045614135423997594,True,True,0.9096303525477538,0.8368729516827976,0.9887132528448274,6180
TypeScript,security_hotspots,owner_is_org,0.7827056845699056,0.8625736115668348,False,False,0.9785965423971219,0.8391270924189261,1.1412468998361263,6180
TypeScript,security_hotspots,repo_age_days,0.49891258736362765,0.5856799938616498,False,False,0.9999609654242055,0.9998478326998012,1.0000741109495712,6180
TypeScript,security_hotspots,staleness_days,0.0021603733269444604,0.005302734529772766,True,True,0.999499052200457,0.999179079516396,0.9998191273511535,6180
TypeScript,vuln_blocker,commits_last_12m,0.01896044403523406,0.03937938376548612,True,True,1.0009922309082455,1.0001633133881318,1.0018218354204196,6180
TypeScript,vuln_blocker,log_forks,0.0006005788659387345,0.0019077211035700978,True,True,1.3748383806143822,1.146260439950016,1.6489974764310986,6180
TypeScript,vuln_blocker,log_stars,0.004145230590682054,0.009326768829034623,True,True,0.7689863347824333,0.6425787940629938,0.9202606568186094,6180
TypeScript,vuln_blocker,owner_is_org,0.8258386498361365,0.8919057418230274,False,False,1.0369927761386557,0.750339051316551,1.433157471781498,6180
TypeScript,vuln_blocker,repo_age_days,3.752232107018932e-07,2.532756672237779e-06,True,True,1.000541777522308,1.000332760249878,1.0007508384684252,6180
TypeScript,vuln_blocker,staleness_days,0.2638514453664791,0.3238176829497698,False,False,0.9996093324786581,0.9989244144242735,1.0002947201508983,6180
TypeScript,vuln_critical,commits_last_12m,2.888149891040789e-15,9.256195420522037e-14,True,True,1.0035074855859525,1.0026356638858773,1.0043800653610733,6180
TypeScript,vuln_critical,log_forks,0.002664547998279902,0.006255895300309336,True,True,1.2010036076203652,1.0657259116517763,1.3534527496676239,6180
TypeScript,vuln_critical,log_stars,0.1829438274197448,0.24095040684551752,False,False,0.9250403011714602,0.824818554277461,1.0374397549058247,6180
TypeScript,vuln_critical,owner_is_org,0.0011417335583519229,0.003082680607550192,True,True,1.3808961383807252,1.1368782243527722,1.6772897080339342,6180
TypeScript,vuln_critical,repo_age_days,0.05320773796765584,0.08209193857866902,False,False,1.000153330760326,0.9999978798921374,1.0003088057935383,6180
TypeScript,vuln_critical,staleness_days,0.025909180403119427,0.045614135423997594,True,True,0.9994306504352326,0.9989299670533149,0.9999315847695266,6180
TypeScript,vuln_info,commits_last_12m,1.051048890258147e-06,5.675664007393994e-06,True,True,1.0017511597242683,1.001047733774211,1.0024550799645087,6180
TypeScript,vuln_info,log_forks,0.00024097217832507148,0.0009294641163967043,True,True,1.21795356028065,1.096277264949081,1.353134761094595,6180
TypeScript,vuln_info,log_stars,0.24363032933165707,0.3059543670676624,False,False,0.9407561745665852,0.8489701255232359,1.0424656338050766,6180
TypeScript,vuln_info,owner_is_org,1.3348015716551957e-07,1.0297040695625797e-06,True,True,1.6017476717463606,1.3445015904828943,1.9082131416619759,6180
TypeScript,vuln_info,repo_age_days,0.6410289333085575,0.7365013276311086,False,False,0.9999630839742444,0.9998079194112288,1.000118272617927,6180
TypeScript,vuln_info,staleness_days,0.8682107409565881,0.9064558199934817,False,False,0.9999631543740786,0.9995280411358505,1.000398457025232,6180
TypeScript,vuln_major,commits_last_12m,1.880199688063373e-14,2.538269578885554e-13,True,True,1.0028175064165572,1.002095701250058,1.003539831496172,6180
TypeScript,vuln_major,log_forks,9.877185598862232e-08,8.889467038976009e-07,True,True,1.24857285088652,1.1506769592675308,1.3547974098336333,6180
TypeScript,vuln_major,log_stars,0.022396115162427736,0.04479223032485547,True,True,0.9122256071909858,0.8430602800877168,0.9870653120182348,6180
TypeScript,vuln_major,owner_is_org,0.0418035793958314,0.06650602067679054,True,False,1.1429692805623588,1.00496932533023,1.2999190556189002,6180
TypeScript,vuln_major,repo_age_days,0.4443900818983475,0.533268098278017,False,False,0.9999579812377543,0.9998503073436881,1.0000656667272236,6180
TypeScript,vuln_major,staleness_days,0.08313391137903188,0.12470086706854783,False,False,0.9997135085336478,0.9993895551389412,1.000037566938259,6180
TypeScript,vuln_minor,commits_last_12m,5.142330789178909e-15,9.256195420522037e-14,True,True,1.002837796360497,1.0021260980961841,1.003550000064615,6180
TypeScript,vuln_minor,log_forks,9.419075492402987e-07,5.651445295441792e-06,True,True,1.2142485109711185,1.1235918150669302,1.312219817396722,6180
TypeScript,vuln_minor,log_stars,0.17773638682504522,0.23994412221381106,False,False,0.9501291169650212,0.8820094074445691,1.0235098756148642,6180
TypeScript,vuln_minor,owner_is_org,0.0006373874406044071,0.0019121623218132215,True,True,1.2465024894312065,1.0984369865979642,1.414526709420506,6180
TypeScript,vuln_minor,repo_age_days,0.0008148879258446383,0.0023159972629268667,True,True,0.9998370280969993,0.9997416255911414,0.9999324397068473,6180
TypeScript,vuln_minor,staleness_days,0.017651024744577155,0.03812621344828666,True,True,0.9996621836063033,0.9993832357669875,0.9999412093055375,6180
TypeScript,vulnerabilities,commits_last_12m,0.04187416116686812,0.06650602067679054,True,False,1.0006785020186615,1.0000249357638384,1.001332495411683,6180
TypeScript,vulnerabilities,log_forks,0.02618589255822084,0.045614135423997594,True,True,1.2702756464613105,1.0287550689790643,1.568497951212076,6180
TypeScript,vulnerabilities,log_stars,0.03678566521296701,0.06207581004688183,True,False,0.7856248861325386,0.6264150948835085,0.9852994711526599,6180
TypeScript,vulnerabilities,owner_is_org,0.1384087993109124,0.19164295289203256,False,False,1.5158161350086905,0.8743748927785264,2.6278185411422568,6180
TypeScript,vulnerabilities,repo_age_days,0.00030233525667069537,0.0010884069240145032,True,True,1.000403596316057,1.0001846526147289,1.0006225879448791,6180
TypeScript,vulnerabilities,staleness_days,0.11569927066760505,0.1680609776672713,False,False,0.9990641707893815,0.9978994118595504,1.000230289238367,6180
