language,outcome,predictor,n,coef,IRR,IRR_CI_low,IRR_CI_high,p_raw,p_adj_bh_by_language,p_adj_bonf_by_language,sig_raw,sig_bh_by_language,sig_bonf_by_language,p_adj_bh_global,p_adj_bonf_global,sig_bh_global,sig_bonf_global,used_regularized
Python,vuln_major,repo_age_days,3356,0.00021828780100937402,1.000218311627525,1.0000105552001484,1.0004261112171793,0.0394413798178504,0.23664827890710238,1.0,True,False,False,0.10046389198886421,1.0,False,False,False
Python,vuln_major,staleness_days,3356,6.843979198984881e-05,1.0000684421340458,0.9994809560482564,1.0006562735389721,0.8194312471395522,0.954775437931658,1.0,False,False,False,0.9064243167378057,1.0,False,False,False
Python,vuln_minor,commits_last_12m,3356,0.00021067553625558392,1.000210697729905,0.9992797672685574,1.0011424954474026,0.657447949941623,0.9069022392242697,1.0,False,False,False,0.771786723844514,1.0,False,False,False
Python,vuln_minor,log_forks,3356,-0.04426643667194634,0.9566990238087584,0.8172235222332364,1.1199788029295261,0.5819115284213181,0.9069022392242697,1.0,False,False,False,0.7141641485170722,1.0,False,False,False
Python,vuln_minor,log_stars,3356,0.02862423454093488,1.0290378449379243,0.8661806275614693,1.2225150882162168,0.7447000847849201,0.954775437931658,1.0,False,False,False,0.8448278272770101,1.0,False,False,False
Python,vuln_minor,owner_is_org,3356,-0.2489859804840083,0.7795909027952164,0.5463774431766251,1.1123482188202123,0.16978910689461313,0.5474445363189314,1.0,False,False,False,0.2976822003996464,1.0,False,False,False
Python,vuln_minor,repo_age_days,3356,0.0002841394632075769,1.0002841798346485,1.0000622041169942,1.0005062048224571,0.012097703120609527,0.1625166200812951,0.6532759685129145,True,False,False,0.040985607211061544,1.0,True,False,False
Python,vuln_minor,staleness_days,3356,-2.316648856538414e-05,0.9999768337797756,0.9993457617528784,1.0006083043192984,0.942661282642106,0.954775437931658,1.0,False,False,False,0.9764748797028321,1.0,False,False,False
Python,vulnerabilities,commits_last_12m,3356,0.00036132202774455597,1.000361387312411,0.9993905697957705,1.0013331478904326,0.4657721484664248,0.8672998626616185,1.0,False,False,False,0.5988499051711176,1.0,False,False,False
Python,vulnerabilities,log_forks,3356,0.3862482594016814,1.4714499267521766,1.0897476497652587,1.9868497880269633,0.011705388998188673,0.1625166200812951,0.6320910059021884,True,False,False,0.0406030292119955,1.0,True,False,False
Python,vulnerabilities,log_stars,3356,-0.3786685059298859,0.6847725730935392,0.472506434293563,0.9923959608342938,0.04546947707843909,0.2455351762235711,1.0,True,False,False,0.10769086676472416,1.0,False,False,False
Python,vulnerabilities,owner_is_org,3356,-0.95678150646674,0.3841272095182261,0.16741478679544322,0.8813660723562522,0.023946417238737777,0.1625166200812951,1.0,True,False,False,0.0677152583672063,1.0,False,False,False
Python,vulnerabilities,repo_age_days,3356,0.0002560118273568893,1.0002560446011814,0.9997285977387143,1.0007837697393662,0.3414425851975462,0.7537550035060578,1.0,False,False,False,0.4826675288132853,1.0,False,False,False
Python,vulnerabilities,staleness_days,3356,-0.00025497632107341153,0.9997450561826261,0.9985935601112084,1.0008978800647323,0.664553376802683,0.9069022392242697,1.0,False,False,False,0.7767507001589802,1.0,False,False,False
TypeScript,bugs,commits_last_12m,6180,0.0023877257346113985,1.0023905786218887,1.0010468541265976,1.0037361068244808,0.0004853114634178706,0.0016379261890353133,0.026206819024565012,True,True,True,0.002978047616427842,0.13103409512282505,True,False,False
TypeScript,bugs,log_forks,6180,0.3656380144618679,1.441433370170886,1.1901041393644998,1.7458389496499684,0.00018377656637756477,0.0008269945486990416,0.009923934584388498,True,True,True,0.0013410722411335808,0.04961967292194249,True,True,False
TypeScript,bugs,log_stars,6180,0.005372919541416294,1.0053873795595205,0.8615366442480421,1.1732568657712747,0.9456268119526121,0.9634688272724727,1.0,False,False,False,0.9764748797028321,1.0,False,False,False
TypeScript,bugs,owner_is_org,6180,1.0253590909357118,2.788096460997038,1.6200385985822856,4.798331275950381,0.00021419051405271322,0.0008897144429881934,0.011566287758846513,True,True,True,0.001521879968269278,0.05783143879423257,True,False,False
TypeScript,bugs,repo_age_days,6180,0.0003044225179164689,1.0003044688591536,0.9999223238315004,1.0006867599329732,0.11840251582886054,0.16825620670417024,1.0,False,False,False,0.22513154418163625,1.0,False,False,False
TypeScript,bugs,staleness_days,6180,-2.6484599531705886e-05,0.9999735157511822,0.9988031235018238,1.0011452794600255,0.9646457069932161,0.9646457069932161,1.0,False,False,False,0.9808296902138227,1.0,False,False,False
TypeScript,code_smells,commits_last_12m,6180,0.003454143481160373,1.003460115909316,1.0025178131138262,1.0044033044093257,5.762045443739303e-13,6.223009079238447e-12,3.1115045396192237e-11,True,True,True,2.5929204496826862e-11,1.5557522698096118e-10,True,True,False
TypeScript,code_smells,log_forks,6180,0.18873175370320666,1.2077169434300807,1.0244229722812808,1.4238066256948476,0.024622104185690354,0.04562171292837335,1.0,True,True,False,0.06853575391893191,1.0,False,False,False
TypeScript,code_smells,log_stars,6180,-0.027984271155736484,0.9724036614667153,0.837736577439557,1.1287186286217727,0.7129162729836582,0.8020308071066156,1.0,False,False,False,0.8190952923642031,1.0,False,False,False
TypeScript,code_smells,owner_is_org,6180,0.4840330353926913,1.6226052481684228,1.2044324489329274,2.1859655090796437,0.0014563082690925314,0.0037447926919522236,0.0786406465309967,True,True,False,0.007281541345462657,0.39320323265498347,True,False,False
TypeScript,code_smells,repo_age_days,6180,-1.4591120420282357e-05,0.9999854089860296,0.9998058855105442,1.0001649646964506,0.873445701362806,0.907039766799837,1.0,False,False,False,0.939563105051624,1.0,False,False,False
TypeScript,code_smells,staleness_days,6180,-0.0002931892325812823,0.9997068537431817,0.9992252587182421,1.0001886808817173,0.23303967519657587,0.2996224395384547,1.0,False,False,False,0.3701218370769146,1.0,False,False,False
TypeScript,security_hotspots,commits_last_12m,6180,0.0031452126185889935,1.0031501639894742,1.0023626012728855,1.0039383454991344,4.19728172332136e-15,9.254440534284801e-14,2.2665321305935343e-13,True,True,True,3.4704152003568e-13,1.1332660652967671e-12,True,True,False
TypeScript,security_hotspots,log_forks,6180,0.19215584119218732,1.2118593598571712,1.103386170891572,1.3309964786732404,5.911408846087581e-05,0.0002901964342624813,0.0031921607768872935,True,True,True,0.0005320267961478823,0.015960803884436468,True,True,False
TypeScript,security_hotspots,log_stars,6180,-0.0947195803950572,0.9096279762249437,0.8368714135108225,0.9887099042610403,0.025953275059440763,0.04562171292837335,1.0,True,True,False,0.06932711278331244,1.0,False,False,False
TypeScript,security_hotspots,owner_is_org,6180,-0.021637517777298318,0.9785948940208501,0.839125358445916,1.1412454134114958,0.7826897183377807,0.8625560161273501,1.0,False,False,False,0.8805259331300033,1.0,False,False,False
TypeScript,security_hotspots,repo_age_days,6180,-3.901746708321184e-05,0.9999609832940882,0.9998478493952964,1.000074129994107,0.4991135753996525,0.5859159363387225,1.0,False,False,False,0.6297227353173186,1.0,False,False,False
TypeScript,security_hotspots,staleness_days,6180,-0.0005010922107885992,0.9994990333149457,0.9991790612597424,0.9998191078363836,0.0021594943285536327,0.005300576988268008,0.11661269374189617,True,True,False,0.010411847655526444,0.5830634687094809,True,False,False
TypeScript,vuln_blocker,commits_last_12m,6180,0.0009917260019607927,1.0009922179247963,1.0001633250204083,1.0018217977804351,0.018958460505579172,0.03937526412697213,1.0,True,True,False,0.05816800382393609,1.0,False,False,False
TypeScript,vuln_blocker,log_forks,6180,0.31833090678705145,1.3748311269152849,1.146255218950298,1.6489875869582498,0.0006006746585956119,0.0019080253861272376,0.032436431564163044,True,True,True,0.0036040479515736714,0.16218215782081521,True,False,False
TypeScript,vuln_blocker,log_stars,6180,-0.2626709708681837,0.7689948774068517,0.6425861350734732,0.9202705897324781,0.004146752877976209,0.00933019397544647,0.2239246554107153,True,True,False,0.01758117812080902,1.0,True,False,False
TypeScript,vuln_blocker,owner_is_org,6180,0.036321905457876884,1.0369896053823715,0.7503364856408821,1.4331536080810519,0.8258532663611118,0.8919215276700008,1.0,False,False,False,0.9064243167378057,1.0,False,False,False
TypeScript,vuln_blocker,repo_age_days,6180,0.0005416096924812049,1.0005417563894936,1.0003327382066585,1.0007508182463976,3.756588321803728e-07,2.5356971172175165e-06,2.0285576937740132e-05,True,True,True,6.761858979246711e-06,0.00010142788468870066,True,True,False
TypeScript,vuln_blocker,staleness_days,6180,-0.0003907049593628794,0.9996093713558806,0.9989244487340091,1.0002947636018547,0.2639021492857805,0.32387991048709425,1.0,False,False,False,0.40030101296157716,1.0,False,False,False
TypeScript,vuln_critical,commits_last_12m,6180,0.003501359760793492,1.0035074966813127,1.0026356739054547,1.0043800775340794,2.8877962051829483e-15,9.254440534284801e-14,1.5594099507987922e-13,True,True,True,3.4704152003568e-13,7.79704975399396e-13,True,True,False
TypeScript,vuln_critical,log_forks,6180,0.1831507867966624,1.2009954886907508,1.0657178413115842,1.3534446998469865,0.0026656981184995836,0.0062585955825642395,0.1439476983989775,True,True,False,0.01256064146382396,0.7197384919948876,True,False,False
TypeScript,vuln_critical,log_stars,6180,-0.07792156925792335,0.9250369750348865,0.8248158755325419,1.0374356636009403,0.18292229836903018,0.24092205151042997,1.0,False,False,False,0.31062277081533424,1.0,False,False,False
TypeScript,vuln_critical,owner_is_org,6180,0.3227279692789093,1.380889655398882,1.1368720631238964,1.6772830490248702,0.0011419724353593506,0.0030833255754702466,0.06166651150940493,True,True,False,0.00604573642249068,0.30833255754702465,True,False,False
TypeScript,vuln_critical,repo_age_days,6180,0.00015336975954562834,1.0001533815212884,0.9999979296399928,1.0003088575679218,0.05313052427993206,0.08197280888903805,1.0,False,False,False,0.1226089021844586,1.0,False,False,False
TypeScript,vuln_critical,staleness_days,6180,-0.0005695680447358035,0.999430594128352,0.9989299082952372,0.9999315309163149,0.025895211393169106,0.04562171292837335,1.0,True,True,False,0.06932711278331244,1.0,False,False,False
TypeScript,vuln_info,commits_last_12m,6180,0.001749656864236804,1.0017511884069026,1.001047763854235,1.002455107247774,1.0505706142527337e-06,5.673081316964762e-06,5.673081316964762e-05,True,True,True,1.4182703292411906e-05,0.0002836540658482381,True,True,False
TypeScript,vuln_info,log_forks,6180,0.1971636620266578,1.2179433554732453,1.0962682797014658,1.353123176696658,0.00024111335615352398,0.0009300086594493069,0.013020121232290295,True,True,True,0.0016692463118320893,0.06510060616145148,True,False,False
TypeScript,vuln_info,log_stars,6180,-0.06108039366837222,0.9407476065847299,0.8489622988864994,1.0424562556613801,0.24356054310959063,0.3058667285562301,1.0,False,False,False,0.38012339098028597,1.0,False,False,False
TypeScript,vuln_info,owner_is_org,6180,0.4710943094672823,1.6017460403672337,1.344500306740095,1.9082110766138083,1.3348705883598725e-07,1.0297573110204731e-06,7.208301177143312e-06,True,True,True,2.574393277551183e-06,3.604150588571656e-05,True,True,False
TypeScript,vuln_info,repo_age_days,6180,-3.682549526722391e-05,0.999963175182783,0.999808017329725,1.000118357114423,0.6418392181001016,0.7374322931362869,1.0,False,False,False,0.7624608292037992,1.0,False,False,False
TypeScript,vuln_info,staleness_days,6180,-3.6938144111622014e-05,0.9999630625380932,0.9995279527930674,1.0003983616930197,0.867884232138934,0.907039766799837,1.0,False,False,False,0.9373149707100487,1.0,False,False,False
TypeScript,vuln_major,commits_last_12m,6180,0.002813557348791815,1.002817519115951,1.0020957140024023,1.0035398441425325,1.8796855436125854e-14,2.5375754838769904e-13,1.0150301935507962e-12,True,True,True,1.0150301935507962e-12,5.075150967753981e-12,True,True,False
TypeScript,vuln_major,log_forks,6180,0.22200179273245707,1.248573616220724,1.150677632931255,1.3547982775603593,9.876483192741894e-08,8.888834873467704e-07,5.333300924080623e-06,True,True,True,2.051269586184855e-06,2.6666504620403113e-05,True,True,False
TypeScript,vuln_major,log_stars,6180,-0.09186965691629947,0.9122240438913007,0.8430585007409488,0.9870640121913651,0.0223942854604109,0.0447885709208218,1.0,True,True,False,0.0644592654664509,1.0,False,False,False
TypeScript,vuln_major,owner_is_org,6180,0.13362946419382726,1.1429692301468322,1.0049696929037837,1.2999184654890044,0.04180299517559267,0.06650278673692461,1.0,True,False,False,0.10185111482231698,1.0,False,False,False
TypeScript,vuln_major,repo_age_days,6180,-4.2015253920163436e-05,0.9999579856287083,0.9998503130690736,1.0000656697834587,0.4444320354571337,0.5333184425485604,1.0,False,False,False,0.5769069691030101,1.0,False,False,False
TypeScript,vuln_major,staleness_days,6180,-0.00028653634008662135,0.9997135047075298,0.9993895516373269,1.0000375627874274,0.08312948869498188,0.12469423304247282,1.0,False,False,False,0.17535126521597738,1.0,False,False,False
TypeScript,vuln_minor,commits_last_12m,6180,0.002833816936357911,1.0028378359910974,1.0021261299468305,1.0035500474862036,5.141355852380445e-15,9.254440534284801e-14,2.77633216028544e-13,True,True,True,3.4704152003568e-13,1.38816608014272e-12,True,True,False
TypeScript,vuln_minor,log_forks,6180,0.1941233318699397,1.2142460289551342,1.1235900291135499,1.3122165386217668,9.420174403604449e-07,5.6521046421626695e-06,5.086894177946403e-05,True,True,True,1.3386563626174743e-05,0.0002543447088973201,True,True,False
TypeScript,vuln_minor,log_stars,6180,-0.05116125652099559,0.9501254442547409,0.8820065532411073,1.0235052749925475,0.17769995528277416,0.23989493963174513,1.0,False,False,False,0.3075576149124938,1.0,False,False,False
TypeScript,vuln_minor,owner_is_org,6180,0.2203387603112955,1.2464989234355854,1.098434481599188,1.414521841907209,0.0006374545340081694,0.0019123636020245082,0.034422544836441145,True,True,True,0.0037415809604827333,0.17211272418220572,True,False,False
TypeScript,vuln_minor,repo_age_days,6180,-0.0001629608642668363,0.9998370524131336,0.9997416540642511,0.9999324598652127,0.0008159281423037631,0.0023189536676001686,0.04406011968440321,True,True,True,0.004589595800458667,0.22030059842201605,True,False,False
TypeScript,vuln_minor,staleness_days,6180,-0.00033789624945308435,0.9996621608310553,0.9993832170345691,0.9999411824852044,0.01764173981964547,0.03810615801043422,0.9526539502608553,True,True,False,0.055482781547865706,1.0,False,False,False
TypeScript,vulnerabilities,commits_last_12m,6180,0.0006782778162464497,1.0006785078986615,1.0000249424747165,1.001332500459716,0.04187212498250809,0.06650278673692461,1.0,True,False,False,0.10185111482231698,1.0,False,False,False
TypeScript,vulnerabilities,log_forks,6180,0.23922631943981962,1.2702659899417337,1.0287478419322769,1.5684851228187318,0.026190242607029145,0.04562171292837335,1.0,True,True,False,0.06932711278331244,1.0,False,False,False
TypeScript,vulnerabilities,log_stars,6180,-0.24127580054659745,0.7856249207233926,0.6264146660853848,0.9853002323823424,0.03678630538067294,0.062076890329885594,1.0,True,False,False,0.09550290819982399,1.0,False,False,False
TypeScript,vulnerabilities,owner_is_org,6180,0.4159512968734165,1.5158120422870185,0.8743689189137186,2.6278223045678435,0.13841432172080748,0.19165059930573344,1.0,False,False,False,0.25251261395012176,1.0,False,False,False
TypeScript,vulnerabilities,repo_age_days,6180,0.0004035495415453313,1.0004036309786157,1.00018469620383,1.0006226136769858,0.00030180173392354686,0.0010864862421247686,0.01629729363187153,True,True,True,0.0019401540037942298,0.08148646815935766,True,False,False
TypeScript,vulnerabilities,staleness_days,6180,-0.000936298245600704,0.999064139944832,0.9978994045010876,1.000230234852915,0.11567992528252209,0.16825620670417024,1.0,False,False,False,0.22151475054099973,1.0,False,False,False
